rtt;cp
234,96523;0,0
235,009555;0,0
235,27987;0,0
235,02945;0,0
235,000685;0,0
235,09742;0,0
235,01204;0,0
234,90716;0,0
235,155455;0,0
234,91067;0,0
235,30273;0,0
235,074785;0,0
235,043795;0,0
235,090715;0,0
235,00559;0,0
235,16397;0,0
235,03682;0,0
235,22233;0,0
234,915915;0,0
234,99213;0,0
234,897;0,0
235,15774;0,0
235,20713;0,0
234,93216;0,0
235,129205;0,0
235,157315;0,0
234,85535;0,0
235,22517;0,0
235,050515;0,0
234,974375;0,0
234,94304;0,0
234,92193;0,0
235,140935;0,0
235,14688;0,0
235,142665;0,0
234,96416;0,0
234,98724;0,0
235,184385;0,0
235,15361;0,0
234,98606;0,0
234,999835;0,0
235,047085;0,0
235,225215;0,0
235,008685;0,0
235,01518;0,0
235,647935;0,0
235,372285;0,0
234,95906;0,0
235,08036;0,0
234,888935;0,0
235,145465;0,0
235,317645;0,0
235,082275;0,0
238,59149;0,0
235,112855;0,0
234,93423;0,0
235,20443;0,0
234,95798;0,0
234,997395;0,0
235,05087;0,0
235,168645;0,0
235,195035;0,0
235,116855;0,0
235,24289;0,0
234,98788;0,0
234,973715;0,0
235,234745;0,0
234,998685;0,0
235,245515;0,0
235,040745;0,0
235,09064;0,0
235,21077;0,0
235,28113;0,0
235,63961;0,0
235,091855;0,0
235,28084;0,0
235,348345;0,0
235,057705;0,0
235,188535;0,0
235,175475;0,0
234,912505;0,0
235,092135;0,0
235,0248;0,0
235,06356;0,0
234,857725;0,0
235,43583;0,0
234,964905;0,0
235,205885;0,0
234,99932;0,0
235,202615;0,0
235,097935;0,0
235,1727;0,0
235,216375;0,0
235,026045;0,0
235,093445;0,0
234,961245;0,0
235,14013;0,0
235,30167;0,0
235,21689;0,0
235,04184;0,0
