rtt;cp
253,686545;0,0
253,710115;0,0
253,71813;0,0
253,768645;0,0
253,719605;0,0
253,64083;0,0
253,80679;0,0
253,681875;0,0
253,754025;0,0
253,715695;0,0
253,48923;0,0
253,784435;0,0
253,67816;0,0
253,688825;0,0
253,61329;0,0
253,704915;0,0
253,72454;0,0
253,63677;0,0
253,67813;0,0
253,74696;0,0
253,637115;0,0
253,762065;0,0
253,650525;0,0
253,665235;0,0
253,71001;0,0
253,65488;0,0
253,699085;0,0
253,640645;0,0
253,680905;0,0
253,7382;0,0
253,77611;0,0
253,61954;0,0
253,74359;0,0
253,689105;0,0
253,677335;0,0
253,640585;0,0
253,75562;0,0
253,717835;0,0
253,81685;0,0
253,59524;0,0
253,73241;0,0
253,70013;0,0
253,669365;0,0
253,72301;0,0
253,65412;0,0
253,783955;0,0
253,66735;0,0
253,708085;0,0
253,67884;0,0
253,68132;0,0
253,62555;0,0
253,638375;0,0
253,64868;0,0
253,7582;0,0
253,64182;0,0
253,769755;0,0
253,74846;0,0
253,687125;0,0
253,6596;0,0
253,68865;0,0
253,69751;0,0
253,65374;0,0
253,53401;0,0
253,673015;0,0
253,638595;0,0
253,659415;0,0
253,702515;0,0
253,61984;0,0
253,663945;0,0
253,58804;0,0
253,55498;0,0
253,671505;0,0
253,774225;0,0
253,680255;0,0
253,567335;0,0
253,60299;0,0
253,68043;0,0
253,782135;0,0
253,62117;0,0
253,708235;0,0
253,712525;0,0
253,61436;0,0
253,6349;0,0
253,642185;0,0
253,62673;0,0
253,57761;0,0
253,63999;0,0
253,671565;0,0
253,632815;0,0
253,73437;0,0
253,644145;0,0
253,66236;0,0
253,711855;0,0
253,71285;0,0
253,702045;0,0
253,634915;0,0
253,6297;0,0
253,63964;0,0
253,698695;0,0
253,71506;0,0
