rtt;cp
190,6063;0,0
190,56196;0,0
190,14081;0,0
190,53011;0,0
190,117565;0,0
190,47704;0,0
190,316655;0,0
190,470805;0,0
190,282745;0,0
190,089235;0,0
190,607715;0,0
190,581125;0,0
190,436765;0,0
190,44921;0,0
190,51675;0,0
190,455245;0,0
190,296365;0,0
190,4581;0,0
190,45629;0,0
190,181985;0,0
190,313015;0,0
190,518455;0,0
190,429995;0,0
190,238715;0,0
190,135295;0,0
190,29366;0,0
190,321865;0,0
190,3739;0,0
190,70679;0,0
190,59531;0,0
190,67134;0,0
190,25203;0,0
190,424315;0,0
191,343365;0,0
190,96165;0,0
190,23188;0,0
190,752345;0,0
190,520255;0,0
190,092835;0,0
190,61169;0,0
180,077375;1,0
179,964365;0,0
180,314895;0,0
180,3905;0,0
180,097435;0,0
180,14717;0,0
179,95927;0,0
180,160495;0,0
180,08351;0,0
180,263015;0,0
179,899405;0,0
180,028725;0,0
180,0207;0,0
179,89431;0,0
180,79887;0,0
180,027775;0,0
180,09112;0,0
179,99789;0,0
180,026775;0,0
180,110785;0,0
180,26507;0,0
180,45243;0,0
180,138885;0,0
180,08398;0,0
180,213005;0,0
180,24355;0,0
181,015265;0,0
180,12949;0,0
180,42009;0,0
180,413455;0,0
180,24959;0,0
180,412755;0,0
179,94778;0,0
180,42304;0,0
180,03597;0,0
180,291655;0,0
180,07419;0,0
180,0841;0,0
179,967665;0,0
180,13614;0,0
180,355105;0,0
180,06538;0,0
179,96899;0,0
180,50556;0,0
180,259335;0,0
180,219675;0,0
180,201535;0,0
180,554975;0,0
180,2218;0,0
180,11144;0,0
180,381715;0,0
180,26059;0,0
180,08078;0,0
180,615815;0,0
180,262045;0,0
180,11957;0,0
180,211415;0,0
180,31322;0,0
180,14752;0,0
180,03626;0,0
