rtt;cp
183,291815;0,0
182,41447;0,0
182,553875;0,0
182,99092;0,0
183,266125;0,0
183,01076;0,0
183,270665;0,0
182,786235;0,0
182,66903;0,0
182,606475;0,0
183,638615;0,0
183,18074;0,0
182,75608;0,0
182,60024;0,0
183,011065;0,0
183,214545;0,0
182,93515;0,0
182,684665;0,0
183,1459;0,0
183,241755;0,0
182,89917;0,0
182,953515;0,0
183,117835;0,0
182,749765;0,0
182,548265;0,0
183,1253;0,0
183,207055;0,0
182,926925;0,0
182,524015;0,0
183,480215;0,0
182,468835;0,0
182,431195;0,0
183,060135;0,0
183,214435;0,0
184,208215;0,0
183,37639;0,0
183,079705;0,0
183,55842;0,0
183,146015;0,0
183,276465;0,0
182,972455;0,0
183,41095;0,0
183,55182;0,0
182,968325;0,0
183,013625;0,0
183,052345;0,0
183,70577;0,0
184,35034;0,0
182,900465;0,0
183,66305;0,0
184,020015;0,0
183,68356;0,0
183,46478;0,0
182,68067;0,0
183,02538;0,0
182,700625;0,0
183,197955;0,0
184,38311;0,0
184,48727;0,0
182,99772;0,0
182,954655;0,0
183,11232;0,0
183,323395;0,0
182,699815;0,0
183,60899;0,0
186,54181;0,0
183,421835;0,0
184,02798;0,0
183,242565;0,0
183,03419;0,0
185,03029;0,0
196,47098;0,0
183,096425;0,0
183,14165;0,0
182,87575;0,0
204,44943;0,0
192,72351;0,0
199,708345;0,0
197,7896;0,0
209,95763;0,0
184,048525;0,0
183,73128;0,0
182,924525;0,0
184,051195;0,0
183,238695;0,0
183,35782;0,0
184,61823;0,0
183,46425;0,0
183,351195;0,0
186,474045;0,0
196,60781;0,0
205,1933;0,0
193,874235;0,0
183,50844;0,0
204,706605;0,0
183,509265;0,0
183,450105;0,0
183,7538;0,0
183,410685;0,0
182,45705;0,0
