rtt;cp
180,205965;0,0
179,83791;0,0
182,83159;0,0
182,78003;0,0
182,67186;0,0
182,94948;0,0
182,785645;0,0
182,93747;0,0
182,996685;0,0
182,820905;0,0
182,7198;0,0
182,74804;0,0
190,29965;1,0
190,360185;0,0
190,179235;0,0
190,308925;0,0
190,394585;0,0
190,234665;0,0
190,221085;0,0
190,341745;0,0
190,527115;0,0
190,483;0,0
190,409175;0,0
190,3674;0,0
190,38022;0,0
190,4156;0,0
190,317775;0,0
190,232055;0,0
190,24434;0,0
190,371415;0,0
190,573315;0,0
190,356655;0,0
190,29275;0,0
190,248195;0,0
190,46696;0,0
190,26328;0,0
190,371045;0,0
190,462335;0,0
190,31438;0,0
190,40745;0,0
190,50605;0,0
190,410305;0,0
190,170895;0,0
190,412605;0,0
190,384745;0,0
190,330245;0,0
190,187155;0,0
190,360425;0,0
190,324875;0,0
190,26404;0,0
190,315735;0,0
190,336755;0,0
190,255925;0,0
190,164465;0,0
191,166305;0,0
190,34372;0,0
190,40974;0,0
190,322875;0,0
190,351545;0,0
190,21798;0,0
190,236085;0,0
190,210185;0,0
190,2469;0,0
190,36475;0,0
190,325035;0,0
190,115565;0,0
190,465865;0,0
190,445005;0,0
190,455025;0,0
190,376295;0,0
190,719665;0,0
190,393985;0,0
190,334835;0,0
190,423545;0,0
190,65339;0,0
190,308365;0,0
190,19113;0,0
190,342415;0,0
190,383485;0,0
190,428495;0,0
190,20387;0,0
190,205335;0,0
190,33362;0,0
190,375395;0,0
190,281605;0,0
190,371465;0,0
190,33969;0,0
190,196585;0,0
190,21769;0,0
190,41847;0,0
190,4316;0,0
190,41671;0,0
190,27941;0,0
190,244;0,0
190,2035;0,0
190,52462;0,0
190,27147;0,0
190,24482;0,0
190,48218;0,0
190,269805;0,0
