rtt;cp
150,0674;0,0
150,01807;0,0
149,97819;0,0
150,145835;0,0
150,30742;0,0
150,20654;0,0
154,52408;0,0
150,153335;0,0
150,444135;0,0
149,872715;0,0
150,188075;0,0
150,12811;0,0
150,01453;0,0
150,38026;0,0
149,617395;0,0
150,115715;0,0
150,17486;0,0
150,06829;0,0
150,192695;0,0
150,046415;0,0
150,510565;0,0
149,86819;0,0
149,913925;0,0
150,222105;0,0
149,851195;0,0
149,80334;0,0
150,42137;0,0
150,26262;0,0
150,10552;0,0
150,34411;0,0
149,91092;0,0
150,23602;0,0
150,1851;0,0
150,226745;0,0
149,736165;0,0
150,0553;0,0
150,44369;0,0
150,306395;0,0
150,031975;0,0
150,053255;0,0
150,02164;0,0
150,321645;0,0
150,3444;0,0
150,36334;0,0
150,24046;0,0
150,018605;0,0
150,17192;0,0
150,33078;0,0
150,081765;0,0
150,037935;0,0
150,75898;0,0
150,011845;0,0
150,15132;0,0
150,42356;0,0
150,07845;0,0
150,207635;0,0
150,045505;0,0
150,086005;0,0
149,937325;0,0
150,463925;0,0
150,462745;0,0
150,41172;0,0
149,907165;0,0
150,154255;0,0
150,442895;0,0
150,189365;0,0
150,03321;0,0
149,864455;0,0
150,280485;0,0
150,270685;0,0
149,744135;0,0
150,247685;0,0
150,05772;0,0
150,02124;0,0
150,21069;0,0
150,324925;0,0
151,644625;0,0
150,44949;0,0
150,457205;0,0
150,09046;0,0
150,4321;0,0
150,053765;0,0
150,404215;0,0
150,4477;0,0
149,94765;0,0
150,217125;0,0
150,390305;0,0
150,190855;0,0
150,21344;0,0
150,36363;0,0
150,328785;0,0
150,191125;0,0
150,46041;0,0
150,167515;0,0
150,56969;0,0
149,90559;0,0
156,122815;0,0
150,296155;0,0
150,14278;0,0
150,59016;0,0
