rtt;cp
74,695965;0,0
74,76801;0,0
74,74534;0,0
74,774705;0,0
74,79845;0,0
74,752045;0,0
74,79954;0,0
74,724905;0,0
74,769495;0,0
74,799685;0,0
74,85876;0,0
74,723785;0,0
74,81627;0,0
74,796335;0,0
74,77797;0,0
74,78243;0,0
74,806125;0,0
74,758985;0,0
74,774145;0,0
74,803875;0,0
74,871;0,0
74,79741;0,0
74,84621;0,0
74,77557;0,0
74,794185;0,0
74,86545;0,0
74,810315;0,0
74,874255;0,0
74,760135;0,0
74,804755;0,0
74,83212;0,0
74,77254;0,0
74,83292;0,0
74,747345;0,0
75,71687;0,0
74,867125;0,0
74,790285;0,0
74,814775;0,0
74,83053;0,0
74,863675;0,0
74,823825;0,0
74,933005;0,0
74,868;0,0
74,803095;0,0
74,84535;0,0
74,875805;0,0
74,797015;0,0
74,77771;0,0
77,859035;0,0
87,40903;0,0
97,619455;0,0
82,40888;0,0
74,965635;0,0
75,267485;0,0
75,683925;0,0
74,847735;0,0
74,823495;0,0
74,797885;0,0
74,815965;0,0
74,790675;0,0
74,89792;0,0
74,86982;0,0
75,03538;0,0
74,890345;0,0
74,858325;0,0
84,84823;1,0
77,696105;0,0
75,02985;0,0
77,78823;0,0
95,848515;0,0
90,108385;0,0
76,420085;0,0
74,978825;1,0
74,93326;0,0
74,866175;0,0
74,773605;0,0
74,84923;0,0
74,74697;0,0
75,033395;0,0
74,77008;0,0
74,839675;0,0
74,92095;0,0
74,78763;0,0
74,79535;0,0
74,882045;0,0
75,51327;0,0
74,846385;0,0
74,812445;0,0
74,792775;0,0
74,793325;0,0
74,83128;0,0
74,77409;0,0
74,904385;0,0
74,834135;0,0
74,97762;0,0
74,78011;0,0
74,82661;0,0
74,762995;0,0
74,78267;0,0
74,916705;0,0
