epoch;rtt;cp
2016-10-13 10:24:56;82.7196971057;0
2016-10-13 10:28:56;82.7183263635;0
2016-10-13 10:32:56;83.3056000258;0
2016-10-13 10:36:56;83.5539865436;0
2016-10-13 10:40:56;82.6681800828;0
2016-10-13 10:44:56;82.7811620232;0
2016-10-13 10:48:56;83.0339039515;0
2016-10-13 10:52:56;83.103647033;0
2016-10-13 10:56:56;82.6654084292;0
2016-10-13 11:00:56;82.9166619706;0
2016-10-13 11:04:56;82.7982308654;0
2016-10-13 11:08:56;82.9006682373;0
2016-10-13 11:12:56;82.7453157668;0
2016-10-13 11:16:56;82.8069282439;0
2016-10-13 11:20:56;82.9485300994;0
2016-10-13 11:24:56;84.1821323684;0
2016-10-13 11:28:56;83.1353616825;0
2016-10-13 11:32:56;83.3786335136;0
2016-10-13 11:36:56;83.4819671852;0
2016-10-13 11:40:56;83.1213189409;0
2016-10-13 11:44:56;82.7912706797;0
2016-10-13 11:48:56;499.669938993;0
2016-10-13 11:52:56;83.3129238645;0
2016-10-13 11:56:56;82.8607222836;0
2016-10-13 12:00:56;82.7359195456;0
2016-10-13 12:04:56;83.3519681194;0
2016-10-13 12:08:56;82.746839896;0
2016-10-13 12:12:56;82.8994517694;0
2016-10-13 12:16:56;83.3427792469;0
2016-10-13 12:20:56;82.6933336875;0
2016-10-13 12:24:56;82.7576372797;0
2016-10-13 12:28:56;83.0070080476;0
2016-10-13 12:32:56;83.4861388562;0
2016-10-13 12:36:56;83.1694426392;0
2016-10-13 12:40:56;82.8504391511;0
2016-10-13 12:44:56;82.9062572558;0
2016-10-13 12:48:56;82.6678098774;0
2016-10-13 12:52:56;83.9232228792;0
2016-10-13 12:56:56;83.1292981113;0
2016-10-13 13:00:56;82.704837599;0
2016-10-13 13:04:56;82.6777392967;0
2016-10-13 13:08:56;83.6172743867;0
2016-10-13 13:12:56;82.6971578075;0
2016-10-13 13:16:56;83.2473109455;0
2016-10-13 13:20:56;82.7217931809;0
2016-10-13 13:24:56;82.900109366;0
2016-10-13 13:28:56;82.9935942382;0
2016-10-13 13:32:56;82.7181162743;0
2016-10-13 13:36:56;82.7608782771;0
2016-10-13 13:40:56;83.0891029698;0
2016-10-13 13:44:56;82.8776868089;0
2016-10-13 13:48:56;82.9731455341;0
2016-10-13 13:52:56;83.3660972953;0
2016-10-13 13:56:56;82.7676525077;0
2016-10-13 14:00:56;82.7611636785;0
2016-10-13 14:04:56;83.7269658972;0
2016-10-13 14:08:56;82.7215915647;0
2016-10-13 14:12:56;83.2603270646;0
2016-10-13 14:16:56;82.9575408484;0
2016-10-13 14:20:56;83.2183740543;0
2016-10-13 14:24:56;82.8548811017;0
2016-10-13 14:28:56;82.836151593;0
2016-10-13 14:32:56;82.6868403169;0
2016-10-13 14:36:56;83.5100393809;0
2016-10-13 14:40:56;82.9222057631;0
2016-10-13 14:44:56;83.2328851643;0
2016-10-13 14:48:56;82.7810330221;0
2016-10-13 14:52:56;82.8350319243;0
2016-10-13 14:56:56;83.052535022;0
2016-10-13 15:00:56;82.73197933;0
2016-10-13 15:04:56;82.8527902549;0
2016-10-13 15:08:56;82.7099922303;0
2016-10-13 15:12:56;83.1899129623;0
2016-10-13 15:16:56;82.7399867682;0
2016-10-13 15:20:56;83.0365343059;0
2016-10-13 15:24:56;82.9335380783;0
2016-10-13 15:28:56;83.1129847462;0
2016-10-13 15:32:56;82.9394609089;0
2016-10-13 15:36:56;82.9201404261;0
2016-10-13 15:40:56;82.8404828102;0
2016-10-13 15:44:56;82.6917236591;0
2016-10-13 15:48:56;83.6535497237;0
2016-10-13 15:52:56;83.0090788376;0
2016-10-13 15:56:56;83.1789921522;0
2016-10-13 16:00:56;83.0478499109;0
2016-10-13 16:04:56;82.769918024;0
2016-10-13 16:08:56;82.9846602499;0
2016-10-13 16:12:56;82.8333960148;0
2016-10-13 16:16:56;82.9767058519;0
2016-10-13 16:20:56;83.1865952502;0
2016-10-13 16:24:56;82.8913925492;0
2016-10-13 16:28:56;82.671013625;0
2016-10-13 16:32:56;83.6404676541;0
2016-10-13 16:36:56;82.7511201887;0
2016-10-13 16:40:56;82.8990675622;0
2016-10-13 16:44:56;83.3786898267;0
2016-10-13 16:48:56;82.7265081153;0
2016-10-13 16:52:56;82.9575728656;0
2016-10-13 16:56:56;82.6812307844;0
2016-10-13 17:00:56;82.7966675705;0
2016-10-13 17:04:56;82.9807984983;0
2016-10-13 17:08:56;82.8239351262;0
2016-10-13 17:12:56;82.7946853871;0
2016-10-13 17:16:56;82.884420412;0
2016-10-13 17:20:56;82.814946582;0
2016-10-13 17:24:56;82.7642486227;0
2016-10-13 17:28:56;82.9102208145;0
2016-10-13 17:32:56;82.952657445;0
2016-10-13 17:36:56;82.7683696073;0
2016-10-13 17:40:56;82.9439088801;0
2016-10-13 17:44:56;83.7386274383;0
2016-10-13 17:48:56;83.1130870421;0
2016-10-13 17:52:56;83.2585617017;0
2016-10-13 17:56:56;82.8674868593;0
2016-10-13 18:00:56;82.7612502006;0
2016-10-13 18:04:56;82.9948391538;0
2016-10-13 18:08:56;82.9151542326;0
2016-10-13 18:12:56;82.8054901695;0
2016-10-13 18:16:56;83.1737004583;0
2016-10-13 18:20:56;82.9951425498;0
2016-10-13 18:24:56;83.0781911054;0
2016-10-13 18:28:56;82.6644407805;0
2016-10-13 18:32:56;82.7173358271;0
2016-10-13 18:36:56;82.9659318814;0
2016-10-13 18:40:56;82.8212877878;0
2016-10-13 18:44:56;82.7721185268;0
2016-10-13 18:48:56;82.7536981574;0
2016-10-13 18:52:56;82.8963525872;0
2016-10-13 18:56:56;82.7116475531;0
2016-10-13 19:00:56;82.7695897602;0
2016-10-13 19:04:56;83.536310849;0
2016-10-13 19:08:56;82.8566248408;0
2016-10-13 19:12:56;83.4426528008;0
2016-10-13 19:16:56;82.7920425275;0
2016-10-13 19:20:56;83.3020052415;0
2016-10-13 19:24:56;83.4482210884;0
2016-10-13 19:28:56;83.1431741491;0
2016-10-13 19:32:56;82.8559629262;0
2016-10-13 19:36:56;83.2707752344;0
2016-10-13 19:40:56;82.9479563119;0
2016-10-13 19:44:56;82.7558261816;0
2016-10-13 19:48:56;82.7358461053;0
2016-10-13 19:52:56;83.2706623657;0
2016-10-13 19:56:56;83.5865752199;0
2016-10-13 20:00:56;82.981756207;0
2016-10-13 20:04:56;82.7040881622;0
2016-10-13 20:08:56;82.8226774609;0
2016-10-13 20:12:56;83.1002390701;0
2016-10-13 20:16:56;82.793143047;0
2016-10-13 20:20:56;83.0872337005;0
2016-10-13 20:24:56;83.484260956;0
2016-10-13 20:28:56;83.0585111461;0
2016-10-13 20:32:56;82.6771702579;0
2016-10-13 20:36:56;83.2904860731;0
2016-10-13 20:40:56;82.7501970723;0
2016-10-13 20:44:56;82.952425471;0
2016-10-13 20:48:56;82.6879156825;0
2016-10-13 20:52:56;83.6694929371;0
2016-10-13 20:56:56;82.7295407429;0
2016-10-13 21:00:56;84.3462420631;0
2016-10-13 21:04:56;82.8323646633;0
2016-10-13 21:08:56;82.777759425;0
2016-10-13 21:12:56;82.8056459663;0
2016-10-13 21:16:56;82.9852197727;0
2016-10-13 21:20:56;82.7377586595;0
2016-10-13 21:24:56;83.2508072976;0
2016-10-13 21:28:56;82.7839933705;0
2016-10-13 21:32:56;82.8023627707;0
2016-10-13 21:36:56;82.7535221836;0
2016-10-13 21:40:56;83.4690231849;0
2016-10-13 21:44:56;83.054878301;0
2016-10-13 21:48:56;82.7694935774;0
2016-10-13 21:52:56;83.1828632294;0
2016-10-13 21:56:56;83.3484380267;0
2016-10-13 22:00:56;82.7774255917;0
2016-10-13 22:04:56;82.6703938827;0
2016-10-13 22:08:56;82.7496475675;0
2016-10-13 22:12:56;83.2840257045;0
2016-10-13 22:16:56;82.6657366977;0
2016-10-13 22:20:56;82.8820034721;0
2016-10-13 22:24:56;82.7943778614;0
2016-10-13 22:28:56;82.9728819507;0
2016-10-13 22:32:56;83.0240895653;0
2016-10-13 22:36:56;83.5539350944;0
2016-10-13 22:40:56;82.8844822479;0
2016-10-13 22:44:56;82.6833207477;0
2016-10-13 22:48:56;82.7761541279;0
2016-10-13 22:52:56;82.7729179279;0
2016-10-13 22:56:56;84.5858907418;0
2016-10-13 23:00:56;82.6708277833;0
2016-10-13 23:04:56;82.7115311962;0
2016-10-13 23:08:56;82.6873514021;0
2016-10-13 23:12:56;82.9124633451;0
2016-10-13 23:16:56;82.9073527471;0
2016-10-13 23:20:56;82.8472810394;0
2016-10-13 23:24:56;83.737389691;0
2016-10-13 23:28:56;83.46494879;0
2016-10-13 23:32:56;82.6673245752;0
2016-10-13 23:36:56;83.8982487054;0
2016-10-13 23:40:56;82.6673597062;0
2016-10-13 23:44:56;82.7308540369;0
2016-10-13 23:48:56;82.7703085565;0
2016-10-13 23:52:56;82.734237961;0
2016-10-13 23:56:56;82.9725752278;0
2016-10-14 00:00:56;82.7793391266;0
2016-10-14 00:04:56;82.931147141;0
2016-10-14 00:08:56;82.7299153061;0
2016-10-14 00:12:56;82.702832846;0
2016-10-14 00:16:56;82.9163031853;0
2016-10-14 00:20:56;82.7561921537;0
2016-10-14 00:24:56;82.7487135535;0
2016-10-14 00:28:56;82.7349773979;0
2016-10-14 00:32:56;82.7259703992;0
2016-10-14 00:36:56;82.9622559251;0
2016-10-14 00:40:56;82.8941213072;0
2016-10-14 00:44:56;82.6779830097;0
2016-10-14 00:48:56;82.7871794254;0
2016-10-14 00:52:56;82.8235166046;0
2016-10-14 00:56:56;83.0687286088;0
2016-10-14 01:00:56;82.872820452;0
2016-10-14 01:04:56;82.8209554001;0
2016-10-14 01:08:56;83.0847979996;0
2016-10-14 01:12:56;82.7502522473;0
2016-10-14 01:16:56;83.2393033055;0
2016-10-14 01:20:56;83.1823781285;0
2016-10-14 01:24:56;82.8801550221;0
2016-10-14 01:28:56;82.9356178458;0
2016-10-14 01:32:56;82.6665349422;0
2016-10-14 01:36:56;83.0954287378;0
2016-10-14 01:40:56;82.6793652424;0
2016-10-14 01:44:56;82.710259011;0
2016-10-14 01:48:56;83.3840847907;0
2016-10-14 01:52:56;82.7474629831;0
2016-10-14 01:56:56;83.7757228415;0
2016-10-14 02:00:56;83.0362936493;0
2016-10-14 02:04:56;82.7956855343;0
2016-10-14 02:08:56;83.8386149482;0
2016-10-14 02:12:56;82.6947650014;0
2016-10-14 02:16:56;82.6939912966;0
2016-10-14 02:20:56;82.6732325884;0
2016-10-14 02:24:56;82.9907424805;0
2016-10-14 02:28:56;83.177435858;0
2016-10-14 02:32:56;82.7822079901;0
2016-10-14 02:36:56;82.7798906043;0
2016-10-14 02:40:56;83.0567674545;0
2016-10-14 02:44:56;82.6987274102;0
2016-10-14 02:48:56;82.7368883604;0
2016-10-14 02:52:56;82.9337498094;0
2016-10-14 02:56:56;82.8401141212;0
2016-10-14 03:00:56;82.77823246;0
2016-10-14 03:04:56;657.270924308;0
2016-10-14 03:08:56;83.0114157674;0
2016-10-14 03:12:56;82.9035846669;0
2016-10-14 03:16:56;83.4896266455;0
2016-10-14 03:20:56;82.8486662892;0
2016-10-14 03:24:56;82.7354864134;0
2016-10-14 03:28:56;83.2795631831;0
2016-10-14 03:32:56;82.8613147232;0
2016-10-14 03:36:56;82.7581816682;0
2016-10-14 03:40:56;82.7544078836;0
2016-10-14 03:44:56;83.2909645724;0
2016-10-14 03:48:56;82.7035954977;0
2016-10-14 03:52:56;83.1410226031;0
2016-10-14 03:56:56;82.8733354536;0
2016-10-14 04:00:56;82.8936340637;0
2016-10-14 04:04:56;82.8076393583;0
2016-10-14 04:08:56;82.9306414551;0
2016-10-14 04:12:56;82.6685850928;0
2016-10-14 04:16:56;82.765528348;0
2016-10-14 04:20:56;82.9527558785;0
2016-10-14 04:24:56;82.7406478327;0
2016-10-14 04:28:56;83.0987364149;0
2016-10-14 04:32:56;83.0753632925;0
2016-10-14 04:36:56;82.8982108942;0
2016-10-14 04:40:56;82.7063279618;0
2016-10-14 04:44:56;83.4181224319;0
2016-10-14 04:48:56;82.6683716741;0
2016-10-14 04:52:56;82.6811004768;0
2016-10-14 04:56:56;82.7252535727;0
2016-10-14 05:00:56;82.9741869457;0
2016-10-14 05:04:56;82.7333157064;0
2016-10-14 05:08:56;82.7615264748;0
2016-10-14 05:12:56;83.1393945011;0
2016-10-14 05:16:56;83.0741131905;0
2016-10-14 05:20:56;83.167290164;0
2016-10-14 05:24:56;82.8538260593;0
2016-10-14 05:28:56;83.2589212706;0
2016-10-14 05:32:56;82.9719917039;0
2016-10-14 05:36:56;82.7074318695;0
2016-10-14 05:40:56;83.0967328748;0
2016-10-14 05:44:56;82.7239727093;0
2016-10-14 05:48:56;82.9275944254;0
2016-10-14 05:52:56;82.9739327773;0
2016-10-14 05:56:56;83.0125736477;0
2016-10-14 06:00:56;82.8227599491;0
2016-10-14 06:04:56;82.6715791853;0
2016-10-14 06:08:56;82.9236008377;0
2016-10-14 06:12:56;83.1010793514;0
2016-10-14 06:16:56;82.6929685403;0
2016-10-14 06:20:56;83.1560441436;0
2016-10-14 06:24:56;83.1551071567;0
2016-10-14 06:28:56;83.0133747229;0
2016-10-14 06:32:56;82.9973626884;0
2016-10-14 06:36:56;82.7111277928;0
2016-10-14 06:40:56;82.6891166768;0
2016-10-14 06:44:56;82.7384170151;0
2016-10-14 06:48:56;82.6928232871;0
2016-10-14 06:52:56;82.7527254497;0
2016-10-14 06:56:56;83.2777907514;0
2016-10-14 07:00:56;83.3704399275;0
2016-10-14 07:04:56;82.8395085888;0
2016-10-14 07:08:56;82.7397302412;0
2016-10-14 07:12:56;83.2966479004;0
2016-10-14 07:16:56;83.0528140249;0
2016-10-14 07:20:56;82.6937454226;0
2016-10-14 07:24:56;82.7348646092;0
2016-10-14 07:28:56;82.6682226282;0
2016-10-14 07:32:56;82.9051893483;0
2016-10-14 07:36:56;82.7840934162;0
2016-10-14 07:40:56;82.6911192741;0
2016-10-14 07:44:56;83.661223376;0
2016-10-14 07:48:56;82.7661042892;0
2016-10-14 07:52:56;82.7082462941;0
2016-10-14 07:56:56;82.830595882;0
2016-10-14 08:00:56;83.5499009829;0
2016-10-14 08:04:56;83.2677737497;0
2016-10-14 08:08:56;82.7465384746;0
2016-10-14 08:12:56;83.2615598483;0
2016-10-14 08:16:56;82.6954911664;0
2016-10-14 08:20:56;82.8141459316;0
2016-10-14 08:24:56;82.8381669593;0
2016-10-14 08:28:56;82.7842085935;0
2016-10-14 08:32:56;82.8591906075;0
2016-10-14 08:36:56;82.6897064458;0
2016-10-14 08:40:56;82.6817512931;0
2016-10-14 08:44:56;82.8528332697;0
2016-10-14 08:48:56;82.8986022106;0
2016-10-14 08:52:56;452.529517485;1
2016-10-14 08:56:56;544.69682893;0
2016-10-14 09:00:56;461.536214162;0
2016-10-14 09:04:56;653.412233754;0
2016-10-14 09:08:56;550.786535532;0
2016-10-14 09:12:56;639.763943049;0
2016-10-14 09:16:56;403.04227498;0
2016-10-14 09:20:56;762.772538495;0
2016-10-14 09:24:56;496.745125926;0
2016-10-14 09:28:56;640.45259448;0
2016-10-14 09:32:56;680.567180483;0
2016-10-14 09:36:56;610.418040082;0
2016-10-14 09:40:56;588.82248509;0
2016-10-14 09:44:56;512.426163887;0
2016-10-14 09:48:56;579.642183057;0
2016-10-14 09:52:56;374.489386333;0
2016-10-14 09:56:56;672.943465799;0
2016-10-14 10:00:56;686.408515035;0
2016-10-14 10:04:56;611.058347107;0
2016-10-14 10:08:56;405.450222062;0
2016-10-14 10:12:56;493.592193019;0
2016-10-14 10:16:56;504.667152859;0
2016-10-14 10:20:56;631.498105854;0
2016-10-14 10:24:56;447.538454621;0
2016-10-14 10:28:56;756.412874911;0
2016-10-14 10:32:56;83.2687681167;1
2016-10-14 10:36:56;82.9892724151;0
2016-10-14 10:40:56;82.6938298522;0
2016-10-14 10:44:56;82.8103758143;0
2016-10-14 10:48:56;83.3930279492;0
2016-10-14 10:52:56;82.7061723778;0
2016-10-14 10:56:56;82.8400681921;0
2016-10-14 11:00:56;82.7396397767;0
2016-10-14 11:04:56;83.2965617153;0
2016-10-14 11:08:56;82.6920847266;0
2016-10-14 11:12:56;82.8553636059;0
2016-10-14 11:16:56;82.7674629997;0
2016-10-14 11:20:56;82.8226871359;0
2016-10-14 11:24:56;82.8715404142;0
2016-10-14 11:28:56;82.7099233062;0
2016-10-14 11:32:56;82.7843628915;0
2016-10-14 11:36:56;82.9260694768;0
2016-10-14 11:40:56;82.7539987273;0
2016-10-14 11:44:56;83.2042987359;0
2016-10-14 11:48:56;82.6958358539;0
2016-10-14 11:52:56;82.7287688881;0
2016-10-14 11:56:56;82.6994196106;0
2016-10-14 12:00:56;82.9534483112;0
2016-10-14 12:04:56;82.7105498668;0
2016-10-14 12:08:56;82.8955436227;0
2016-10-14 12:12:56;83.5854525817;0
2016-10-14 12:16:56;82.8603848855;0
2016-10-14 12:20:56;83.1939661677;0
2016-10-14 12:24:56;82.9526323842;0
2016-10-14 12:28:56;82.7942727061;0
2016-10-14 12:32:56;82.962169505;0
2016-10-14 12:36:56;83.32756728;0
2016-10-14 12:40:56;82.9379657735;0
2016-10-14 12:44:56;83.0113254746;0
2016-10-14 12:48:56;83.0239423607;0
2016-10-14 12:52:56;82.7655813408;0
2016-10-14 12:56:56;82.9101644769;0
2016-10-14 13:00:56;83.5059085136;0
2016-10-14 13:04:56;82.7030970366;0
2016-10-14 13:08:56;83.2327988867;0
2016-10-14 13:12:56;82.7662186356;0
2016-10-14 13:16:56;82.8430920739;0
2016-10-14 13:20:56;82.7242553062;0
2016-10-14 13:24:56;82.7846850805;0
2016-10-14 13:28:56;82.8809610535;0
2016-10-14 13:32:56;82.7725732339;0
2016-10-14 13:36:56;82.8812294328;0
2016-10-14 13:40:56;82.669256724;0
2016-10-14 13:44:56;83.1978084467;0
2016-10-14 13:48:56;83.0328399113;0
2016-10-14 13:52:56;82.9226583552;0
2016-10-14 13:56:56;82.929358285;0
2016-10-14 14:00:56;82.8841006238;0
2016-10-14 14:04:56;83.7440829189;0
2016-10-14 14:08:56;82.7831494474;0
2016-10-14 14:12:56;82.8720903479;0
2016-10-14 14:16:56;82.9054821855;0
2016-10-14 14:20:56;82.9523646125;0
2016-10-14 14:24:56;82.9315921007;0
2016-10-14 14:28:56;82.7842867992;0
2016-10-14 14:32:56;82.8112739944;0
2016-10-14 14:36:56;82.6701643018;0
2016-10-14 14:40:56;83.0439498046;0
2016-10-14 14:44:56;82.8120323187;0
2016-10-14 14:48:56;82.8277196986;0
2016-10-14 14:52:56;82.7261977623;0
2016-10-14 14:56:56;82.7541029404;0
2016-10-14 15:00:56;82.7100765903;0
2016-10-14 15:04:56;82.6919900068;0
2016-10-14 15:08:56;82.7493597399;0
2016-10-14 15:12:56;82.6882846555;0
2016-10-14 15:16:56;83.211029482;0
2016-10-14 15:20:56;82.6806482822;0
2016-10-14 15:24:56;82.6749186974;0
2016-10-14 15:28:56;82.7166251368;0
2016-10-14 15:32:56;82.970559053;0
2016-10-14 15:36:56;82.7417526244;0
2016-10-14 15:40:56;82.8856525141;0
2016-10-14 15:44:56;83.1505700753;0
2016-10-14 15:48:56;83.0989289541;0
2016-10-14 15:52:56;82.7252828099;0
2016-10-14 15:56:56;82.7437872026;0
2016-10-14 16:00:56;83.0754112586;0
2016-10-14 16:04:56;82.7456799183;0
2016-10-14 16:08:56;83.1714393696;0
2016-10-14 16:12:56;83.0729114836;0
2016-10-14 16:16:56;82.7247229191;0
2016-10-14 16:20:56;82.736915775;0
2016-10-14 16:24:56;83.1828361447;0
2016-10-14 16:28:56;82.7869961495;0
2016-10-14 16:32:56;82.8901442435;0
2016-10-14 16:36:56;82.7655230496;0
2016-10-14 16:40:56;83.83690214;0
2016-10-14 16:44:56;82.8847720529;0
2016-10-14 16:48:56;82.9869147291;0
2016-10-14 16:52:56;82.6971348384;0
2016-10-14 16:56:56;82.6826088276;0
2016-10-14 17:00:56;83.0550325512;0
2016-10-14 17:04:56;82.7709772043;0
2016-10-14 17:08:56;82.7604439278;0
2016-10-14 17:12:56;82.7066883416;0
2016-10-14 17:16:56;83.6789033692;0
2016-10-14 17:20:56;82.7398062269;0
2016-10-14 17:24:56;83.5541845007;0
2016-10-14 17:28:56;82.8556817344;0
2016-10-14 17:32:56;82.9277407584;0
2016-10-14 17:36:56;82.8022509482;0
2016-10-14 17:40:56;82.8356203849;0
2016-10-14 17:44:56;84.409607529;0
2016-10-14 17:48:56;83.2641184371;0
2016-10-14 17:52:56;82.8190760845;0
2016-10-14 17:56:56;82.7459025644;0
2016-10-14 18:00:56;82.8082109213;0
2016-10-14 18:04:56;82.69044325;0
2016-10-14 18:08:56;82.7676346181;0
2016-10-14 18:12:56;82.7415536593;0
2016-10-14 18:16:56;84.023410584;0
2016-10-14 18:20:56;83.1700524518;0
2016-10-14 18:24:56;82.8560493886;0
2016-10-14 18:28:56;83.0504266946;0
2016-10-14 18:32:56;83.2499905699;0
2016-10-14 18:36:56;82.8324483572;0
2016-10-14 18:40:56;82.7163008958;0
2016-10-14 18:44:56;82.8558722911;0
2016-10-14 18:48:56;83.7350820367;0
2016-10-14 18:52:56;118.298175957;1
2016-10-14 18:56:56;124.420017892;0
2016-10-14 19:00:56;151.191491775;0
2016-10-14 19:04:56;82.8474059746;1
2016-10-14 19:08:56;82.793853968;0
2016-10-14 19:12:56;83.5753231929;0
2016-10-14 19:16:56;82.9264300386;0
2016-10-14 19:20:56;82.7341002126;0
2016-10-14 19:24:56;82.874878108;0
2016-10-14 19:28:56;82.6883564853;0
2016-10-14 19:32:56;82.9512266133;0
2016-10-14 19:36:56;82.8246437647;0
2016-10-14 19:40:56;82.7004502556;0
2016-10-14 19:44:56;82.7366532853;0
2016-10-14 19:48:56;82.8256895953;0
2016-10-14 19:52:56;82.7954169319;0
2016-10-14 19:56:56;82.8796628091;0
2016-10-14 20:00:56;82.8761495921;0
2016-10-14 20:04:56;83.4053065997;0
2016-10-14 20:08:56;83.3946711544;0
2016-10-14 20:12:56;82.7902877016;0
2016-10-14 20:16:56;83.0092186228;0
2016-10-14 20:20:56;83.3506526335;0
